0.00000000,1.06270168,0.00019354,1.38748124,0.00075736,2.11920474,0.00228701,3.68068489
-0.00000000,1.06282711,0.00017622,1.38821657,0.00071186,2.12162656,0.00225114,3.68772386
-0.00000000,1.06288677,0.00017122,1.38878110,0.00065952,2.12363779,0.00206505,3.69378041
0.00000000,1.06302204,0.00016193,1.38951343,0.00059749,2.12600582,0.00181185,3.70068103
0.00000000,1.06316211,0.00015800,1.39025918,0.00059351,2.12833402,0.00179491,3.70718585
-0.00000000,1.06328605,0.00015508,1.39092276,0.00054461,2.13042027,0.00151997,3.71306555
0.00000000,1.06335919,0.00013693,1.39147551,0.00046461,2.13228106,0.00127315,3.71842203
0.00000000,1.06344300,0.00013397,1.39204666,0.00044448,2.13421083,0.00119031,3.72416704
-0.00000000,1.06356978,0.00011992,1.39273552,0.00038804,2.13633818,0.00100892,3.73000033
-0.00000000,1.06368738,0.00012145,1.39343343,0.00035925,2.13861421,0.00079839,3.73657919
-0.00000000,1.06378130,0.00015286,1.39405934,0.00047250,2.14075544,0.00108208,3.74303736
-0.00000000,1.06385205,0.00014720,1.39464751,0.00042772,2.14283110,0.00092318,3.74930329
-0.00000000,1.06396132,0.00016492,1.39535195,0.00049135,2.14512362,0.00111355,3.75579724
0.00000000,1.06407609,0.00015921,1.39605130,0.00048609,2.14741756,0.00111337,3.76247799
0.00000000,1.06416545,0.00017433,1.39665694,0.00056091,2.14938380,0.00137751,3.76794606
-0.00000000,1.06430397,0.00017239,1.39740801,0.00054889,2.15174702,0.00134371,3.77461349
0.00000000,1.06438633,0.00016535,1.39800189,0.00053031,2.15372300,0.00130518,3.78027415
-0.00000000,1.06451778,0.00015188,1.39877513,0.00046294,2.15620677,0.00107152,3.78726414
0.00000000,1.06462477,0.00017356,1.39946674,0.00058278,2.15855938,0.00151215,3.79427957
-0.00000000,1.06472050,0.00019278,1.40010785,0.00067082,2.16066163,0.00180038,3.80024296
0.00000000,1.06479392,0.00017826,1.40065578,0.00061549,2.16255042,0.00165133,3.80597900
-0.00000000,1.06489278,0.00018391,1.40131394,0.00062108,2.16478751,0.00162296,3.81265722
0.00000000,1.06497495,0.00018074,1.40191953,0.00059777,2.16689295,0.00157480,3.81900941
0.00000000,1.06507379,0.00019352,1.40254408,0.00064460,2.16892244,0.00169661,3.82478989
0.00000000,1.06512466,0.00016932,1.40305071,0.00053023,2.17073734,0.00124426,3.83027077
0.00000000,1.06519105,0.00016467,1.40360763,0.00052699,2.17269967,0.00130128,3.83616462
0.00000000,1.06532201,0.00017219,1.40434298,0.00056814,2.17508080,0.00150120,3.84307504
0.00000000,1.06541904,0.00014895,1.40499173,0.00048001,2.17719841,0.00125960,3.84902945
-0.00000000,1.06557414,0.00017515,1.40582997,0.00059511,2.17991515,0.00161371,3.85692061
0.00000000,1.06571105,0.00017630,1.40657158,0.00063180,2.18228308,0.00178938,3.86374643
0.00000000,1.06580173,0.00020942,1.40718990,0.00076511,2.18433548,0.00216984,3.86968487
-0.00000000,1.06587077,0.00018116,1.40776899,0.00063151,2.18637226,0.00171068,3.87585095
-0.00000000,1.06596657,0.00017541,1.40840399,0.00059547,2.18847997,0.00154862,3.88195966
-0.00000000,1.06609437,0.00015229,1.40909081,0.00050693,2.19063238,0.00128997,3.88796881
0.00000000,1.06619851,0.00015342,1.40973302,0.00051089,2.19275630,0.00128607,3.89416924
-0.00000000,1.06632026,0.00016924,1.41045867,0.00058086,2.19514700,0.00156318,3.90110219
-0.00000000,1.06643785,0.00017311,1.41115440,0.00059917,2.19738525,0.00167679,3.90752462
0.00000000,1.06656737,0.00015403,1.41187827,0.00051291,2.19970995,0.00141482,3.91418480
-0.00000000,1.06662903,0.00016435,1.41247431,0.00053523,2.20187246,0.00141758,3.92085443
0.00000000,1.06675872,0.00014709,1.41316450,0.00050206,2.20402358,0.00146725,3.92685380
-0.00000000,1.06685871,0.00014559,1.41383909,0.00049381,2.20634820,0.00140879,3.93387386
-0.00000000,1.06698539,0.00013985,1.41457658,0.00047676,2.20882940,0.00139859,3.94140580
-0.00000000,1.06712663,0.00016338,1.41532005,0.00057392,2.21120343,0.00169319,3.94839628
-0.00000000,1.06725514,0.00018280,1.41605286,0.00067926,2.21363181,0.00213644,3.95565528
0.00000000,1.06736455,0.00018958,1.41673255,0.00071565,2.21583413,0.00228467,3.96194610
-0.00000000,1.06745030,0.00015850,1.41738363,0.00062655,2.21809112,0.00213188,3.96876066
0.00000000,1.06753984,0.00015329,1.41799117,0.00060102,2.22016417,0.00206396,3.97489960
-0.00000000,1.06765073,0.00014786,1.41866050,0.00061208,2.22236241,0.00221982,3.98137054
-0.00000000,1.06775570,0.00012916,1.41935489,0.00052369,2.22469231,0.00190577,3.98825662
0.00000000,1.06786698,0.00013993,1.42000144,0.00059995,2.22676244,0.00228060,3.99416449
